TP,SL,TotalTrades,Win(%),BestTrack
10,80,68,089.71,20
TRADES
2013.02.01 01:50:50 2013.02.01 02:08:46 SELL 1.3610 1.3690 1.3600 true
2013.02.01 03:28:52 2013.02.01 04:13:42 SELL 1.3616 1.3696 1.3606 true
2013.02.01 06:38:51 2013.02.01 10:32:42 SELL 1.3621 1.3701 1.3611 true
2013.02.01 17:53:05 2013.02.01 19:21:25 SELL 1.3684 1.3764 1.3674 true
2013.02.01 22:06:36 2013.02.04 11:48:39 BUY 1.3662 1.3582 1.3672 false
2013.02.04 11:48:42 2013.02.04 12:54:30 SELL 1.3580 1.3660 1.3570 true
2013.02.04 14:04:35 2013.02.04 15:10:55 SELL 1.3562 1.3642 1.3552 true
2013.02.04 17:36:03 2013.02.05 08:48:28 BUY 1.3550 1.3470 1.3560 false
2013.02.05 08:48:32 2013.02.05 09:34:46 BUY 1.3470 1.3390 1.3480 true
2013.02.05 10:34:52 2013.02.05 10:53:31 BUY 1.3515 1.3435 1.3525 true
2013.02.05 11:28:35 2013.02.05 11:54:45 SELL 1.3533 1.3613 1.3523 true
2013.02.05 12:49:50 2013.02.05 13:17:41 BUY 1.3543 1.3463 1.3553 true
2013.02.05 13:32:44 2013.02.05 18:11:46 BUY 1.3559 1.3479 1.3569 true
2013.02.05 18:26:51 2013.02.05 18:38:56 SELL 1.3582 1.3662 1.3572 true
2013.02.05 19:59:02 2013.02.06 05:29:42 SELL 1.3582 1.3662 1.3572 true
2013.02.06 05:29:44 2013.02.06 05:57:45 BUY 1.3573 1.3493 1.3583 true
2013.02.06 09:37:59 2013.02.06 09:59:16 BUY 1.3535 1.3455 1.3545 true
2013.02.06 14:34:32 2013.02.06 14:52:22 SELL 1.3516 1.3596 1.3506 true
2013.02.07 03:30:11 2013.02.07 07:45:38 BUY 1.3508 1.3428 1.3518 true
2013.02.07 08:30:43 2013.02.07 09:23:59 SELL 1.3537 1.3617 1.3527 true
2013.02.07 10:34:05 2013.02.07 10:38:27 BUY 1.3566 1.3486 1.3576 true
2013.02.07 16:58:48 2013.02.12 12:55:11 BUY 1.3427 1.3347 1.3437 true
2013.02.12 13:30:38 2013.02.12 17:52:03 BUY 1.3454 1.3374 1.3464 true
2013.02.12 17:52:06 2013.02.12 18:31:04 SELL 1.3464 1.3544 1.3454 true
2013.02.13 05:15:15 2013.02.13 09:42:57 BUY 1.3443 1.3363 1.3453 true
2013.02.13 12:58:12 2013.02.13 13:41:14 BUY 1.3484 1.3404 1.3494 true
