TP,SL,TotalTrades,Win(%),BestTrack
10,80,38,086.84,12
TRADES
2013.09.02 01:58:00 2013.09.02 08:33:19 BUY 1.3202 1.3122 1.3212 true
2013.09.02 17:27:58 2013.09.04 18:28:12 BUY 1.3200 1.3120 1.3210 true
2013.09.04 18:28:16 2013.09.05 02:03:46 SELL 1.3210 1.3290 1.3200 true
2013.09.05 05:18:57 2013.09.05 12:37:34 BUY 1.3194 1.3114 1.3204 true
2013.09.05 12:37:38 2013.09.05 13:30:56 BUY 1.3204 1.3124 1.3214 true
2013.09.05 13:31:00 2013.09.05 16:06:37 BUY 1.3214 1.3134 1.3224 false
2013.09.05 17:21:46 2013.09.06 05:51:36 BUY 1.3123 1.3043 1.3133 true
2013.09.06 05:51:39 2013.09.06 07:18:33 SELL 1.3133 1.3213 1.3123 true
2013.09.06 12:58:50 2013.09.09 11:31:06 SELL 1.3114 1.3194 1.3104 false
2013.09.09 11:31:10 2013.09.09 15:18:34 BUY 1.3194 1.3114 1.3204 true
2013.09.09 15:43:39 2013.09.11 16:53:17 SELL 1.3209 1.3289 1.3199 false
2013.09.11 16:53:19 2013.09.12 15:22:45 SELL 1.3287 1.3367 1.3277 true
2013.09.12 15:47:50 2013.09.12 16:41:03 BUY 1.3275 1.3195 1.3285 true
2013.09.13 03:35:11 2013.09.13 15:30:02 BUY 1.3294 1.3214 1.3304 true
2013.09.13 17:15:11 2013.09.13 17:23:37 BUY 1.3257 1.3177 1.3267 true
2013.09.16 01:45:07 2013.09.16 01:58:44 SELL 1.3380 1.3460 1.3370 true
2013.09.16 15:59:24 2013.09.16 16:24:36 SELL 1.3384 1.3464 1.3374 true
2013.09.16 19:54:48 2013.09.17 09:59:29 BUY 1.3343 1.3263 1.3353 true
2013.09.17 09:59:32 2013.09.17 11:13:24 SELL 1.3353 1.3433 1.3343 true
2013.09.17 12:28:31 2013.09.18 20:16:34 BUY 1.3364 1.3284 1.3374 true
2013.09.18 20:26:46 2013.09.18 21:01:20 SELL 1.3378 1.3458 1.3368 false
2013.09.18 21:31:26 2013.09.18 21:39:25 BUY 1.3468 1.3388 1.3478 true
2013.09.18 22:19:29 2013.09.18 22:51:19 BUY 1.3496 1.3416 1.3506 true
2013.09.18 23:16:22 2013.09.19 00:25:38 SELL 1.3521 1.3601 1.3511 true
2013.09.19 00:30:41 2013.09.19 02:40:32 BUY 1.3514 1.3434 1.3524 true
2013.09.19 13:21:05 2013.09.24 13:33:10 BUY 1.3555 1.3475 1.3565 false
2013.09.24 13:33:13 2013.09.24 15:16:00 SELL 1.3476 1.3556 1.3466 true
2013.09.24 15:16:03 2013.09.24 15:45:40 BUY 1.3466 1.3386 1.3476 true
2013.09.24 16:05:44 2013.09.24 16:24:15 BUY 1.3471 1.3391 1.3481 true
2013.09.25 04:25:13 2013.09.25 06:29:03 SELL 1.3478 1.3558 1.3468 true
2013.09.25 06:39:06 2013.09.25 09:28:47 BUY 1.3466 1.3386 1.3476 true
2013.09.25 11:03:54 2013.09.26 18:11:06 SELL 1.3489 1.3569 1.3479 true
2013.09.26 19:06:13 2013.09.27 01:04:41 BUY 1.3480 1.3400 1.3490 true
2013.09.27 04:34:52 2013.09.27 08:20:26 BUY 1.3482 1.3402 1.3492 true
2013.09.27 09:10:31 2013.09.27 10:27:03 SELL 1.3499 1.3579 1.3489 true
2013.09.27 14:22:20 2013.09.27 14:48:43 BUY 1.3516 1.3436 1.3526 true
2013.09.27 16:08:51 2013.09.27 18:12:25 SELL 1.3548 1.3628 1.3538 true
2013.09.30 00:40:05 2013.09.30 01:29:00 BUY 1.3486 1.3406 1.3496 true
