TP,SL,TotalTrades,Win(%),BestTrack
10,80,68,089.71,17
TRADES
2012.05.01 04:26:29 2012.05.01 06:43:36 BUY 1.3235 1.3155 1.3245 true
2012.05.01 10:58:50 2012.05.01 16:56:49 BUY 1.3268 1.3188 1.3278 true
2012.05.01 16:56:52 2012.05.01 17:00:49 SELL 1.3280 1.3360 1.3270 true
2012.05.01 17:30:55 2012.05.01 17:42:58 BUY 1.3209 1.3129 1.3219 true
2012.05.02 03:35:11 2012.05.02 12:24:04 BUY 1.3228 1.3148 1.3238 false
2012.05.02 12:24:07 2012.05.02 12:25:09 SELL 1.3148 1.3228 1.3138 true
2012.05.02 12:40:12 2012.05.02 13:55:59 SELL 1.3141 1.3221 1.3131 true
2012.05.02 14:21:03 2012.05.02 14:38:52 SELL 1.3146 1.3226 1.3136 true
2012.05.02 15:28:57 2012.05.02 15:34:40 SELL 1.3141 1.3221 1.3131 true
2012.05.03 02:25:10 2012.05.03 10:12:31 BUY 1.3149 1.3069 1.3159 true
2012.05.03 11:52:37 2012.05.03 15:43:14 BUY 1.3135 1.3055 1.3145 true
2012.05.03 16:13:18 2012.05.03 16:16:34 BUY 1.3168 1.3088 1.3178 true
2012.05.07 01:35:07 2012.05.07 01:41:15 BUY 1.2962 1.2882 1.2972 true
2012.05.07 13:11:47 2012.05.07 16:19:36 BUY 1.3038 1.2958 1.3048 true
2012.05.07 18:24:46 2012.05.08 03:50:44 SELL 1.3053 1.3133 1.3043 true
2012.05.08 03:50:47 2012.05.09 14:10:32 BUY 1.3043 1.2963 1.3053 false
2012.05.09 14:10:34 2012.05.09 15:12:59 SELL 1.2963 1.3043 1.2953 true
2012.05.09 15:18:03 2012.05.09 15:20:35 SELL 1.2947 1.3027 1.2937 true
2012.05.09 16:00:39 2012.05.09 16:43:02 BUY 1.2940 1.2860 1.2950 true
2012.05.10 00:00:00 2012.05.10 04:30:29 BUY 1.2938 1.2858 1.2948 true
2012.05.10 04:30:32 2012.05.10 06:06:52 SELL 1.2948 1.3028 1.2938 true
2012.05.10 11:02:07 2012.05.10 15:08:49 BUY 1.2956 1.2876 1.2966 true
2012.05.10 16:58:58 2012.05.10 17:04:59 SELL 1.2975 1.3055 1.2965 true
2012.05.11 00:50:04 2012.05.11 03:29:57 BUY 1.2931 1.2851 1.2941 true
2012.05.11 11:41:03 2012.05.11 12:32:17 SELL 1.2945 1.3025 1.2935 true
2012.05.14 05:00:16 2012.05.14 06:48:24 BUY 1.2883 1.2803 1.2893 true
2012.05.14 10:43:36 2012.05.15 16:01:45 BUY 1.2879 1.2799 1.2889 false
2012.05.15 16:01:48 2012.05.15 16:05:08 SELL 1.2799 1.2879 1.2789 true
2012.05.15 16:20:11 2012.05.15 18:00:01 SELL 1.2784 1.2864 1.2774 true
2012.05.15 18:10:04 2012.05.15 19:07:42 BUY 1.2763 1.2683 1.2773 true
2012.05.15 20:42:48 2012.05.17 14:29:19 BUY 1.2751 1.2671 1.2761 false
2012.05.17 14:29:22 2012.05.18 00:49:11 SELL 1.2672 1.2752 1.2662 true
2012.05.18 00:49:15 2012.05.18 00:49:16 BUY 1.2673 1.2593 1.2683 true
2012.05.18 00:54:19 2012.05.18 04:30:00 SELL 1.2687 1.2767 1.2677 true
2012.05.18 08:00:10 2012.05.18 10:25:56 BUY 1.2664 1.2584 1.2674 true
2012.05.18 14:21:10 2012.05.18 14:23:32 BUY 1.2704 1.2624 1.2714 true
2012.05.18 16:58:40 2012.05.18 17:17:47 SELL 1.2719 1.2799 1.2709 true
2012.05.18 18:17:52 2012.05.18 18:22:56 SELL 1.2736 1.2816 1.2726 true
