TP,SL,TotalTrades,Win(%),BestTrack
10,70,26,096.15,22
TRADES
2014.06.02 01:05:32 2014.06.03 15:11:05 BUY 1.3631 1.3561 1.3641 true
2014.06.04 02:20:07 2014.06.04 15:15:00 BUY 1.3620 1.3550 1.3630 true
2014.06.04 20:05:16 2014.06.05 12:08:58 BUY 1.3607 1.3537 1.3617 true
2014.06.05 12:19:03 2014.06.05 14:45:26 BUY 1.3611 1.3541 1.3621 true
2014.06.05 15:40:32 2014.06.05 15:48:59 BUY 1.3516 1.3446 1.3526 true
2014.06.05 19:29:10 2014.06.06 12:56:04 SELL 1.3633 1.3703 1.3623 true
2014.06.06 17:01:18 2014.06.06 17:06:09 BUY 1.3625 1.3555 1.3635 true
2014.06.09 09:35:27 2014.06.09 10:48:51 SELL 1.3652 1.3722 1.3642 true
2014.06.09 14:39:06 2014.06.09 15:20:49 SELL 1.3615 1.3685 1.3605 true
2014.06.09 16:25:55 2014.06.10 09:39:23 BUY 1.3591 1.3521 1.3601 true
2014.06.10 11:24:30 2014.06.13 11:00:36 BUY 1.3567 1.3497 1.3577 true
2014.06.13 14:05:48 2014.06.13 17:50:48 SELL 1.3536 1.3606 1.3526 true
2014.06.13 18:45:54 2014.06.13 22:26:20 BUY 1.3529 1.3459 1.3539 true
2014.06.16 10:21:10 2014.06.16 10:59:12 BUY 1.3519 1.3449 1.3529 true
2014.06.16 16:09:28 2014.06.17 15:38:47 SELL 1.3558 1.3628 1.3548 true
2014.06.17 17:48:57 2014.06.17 20:17:32 BUY 1.3539 1.3469 1.3549 true
2014.06.18 12:57:01 2014.06.18 16:50:03 BUY 1.3566 1.3496 1.3576 true
2014.06.18 20:30:15 2014.06.18 21:00:00 SELL 1.3577 1.3647 1.3567 true
2014.06.19 00:40:02 2014.06.19 09:12:45 BUY 1.3589 1.3519 1.3599 true
2014.06.19 09:32:50 2014.06.19 20:39:19 SELL 1.3617 1.3687 1.3607 true
2014.06.20 04:10:13 2014.06.20 10:37:16 SELL 1.3616 1.3686 1.3606 true
2014.06.23 05:35:16 2014.06.23 10:33:51 SELL 1.3600 1.3670 1.3590 true
2014.06.23 13:39:02 2014.06.25 15:35:48 SELL 1.3581 1.3651 1.3571 false
2014.06.25 16:50:55 2014.06.27 21:05:12 BUY 1.3636 1.3566 1.3646 true
2014.06.27 21:05:13 2014.06.30 10:43:16 BUY 1.3646 1.3576 1.3656 true
2014.06.30 12:28:23 2014.06.30 17:00:46 BUY 1.3657 1.3587 1.3667 true
2014.06.30 17:55:51 2014.06.30 23:59:59 SELL 1.3687 1.3757 1.3677 true
