TP,SL,TotalTrades,Win(%),BestTrack
10,80,74,095.95,24
TRADES
2013.04.01 03:36:46 2013.04.01 10:02:06 BUY 1.2794 1.2714 1.2804 true
2013.04.01 13:07:16 2013.04.01 15:13:33 SELL 1.2817 1.2897 1.2807 true
2013.04.01 16:18:38 2013.04.01 17:00:06 BUY 1.2815 1.2735 1.2825 true
2013.04.01 18:20:13 2013.04.02 11:09:49 SELL 1.2848 1.2928 1.2838 true
2013.04.02 11:09:52 2013.04.02 11:56:41 BUY 1.2837 1.2757 1.2847 true
2013.04.02 12:51:45 2013.04.02 14:35:15 SELL 1.2840 1.2920 1.2830 true
2013.04.02 17:25:24 2013.04.02 17:28:47 BUY 1.2824 1.2744 1.2834 true
2013.04.02 20:15:03 2013.04.03 12:03:23 BUY 1.2823 1.2743 1.2833 true
2013.04.03 12:13:27 2013.04.03 15:15:08 BUY 1.2830 1.2750 1.2840 true
2013.04.03 15:30:12 2013.04.03 16:33:14 BUY 1.2835 1.2755 1.2845 true
2013.04.03 17:03:19 2013.04.03 17:27:55 SELL 1.2858 1.2938 1.2848 true
2013.04.04 08:00:22 2013.04.04 09:07:14 BUY 1.2831 1.2751 1.2841 true
2013.04.04 11:22:36 2013.04.04 11:32:52 SELL 1.2795 1.2875 1.2785 true
2013.04.04 12:02:55 2013.04.04 15:37:46 SELL 1.2791 1.2871 1.2781 true
2013.04.04 19:48:00 2013.04.05 15:19:39 SELL 1.2872 1.2952 1.2862 false
2013.04.05 15:49:47 2013.04.05 15:54:20 BUY 1.2994 1.2914 1.3004 true
2013.04.05 17:59:28 2013.04.05 18:06:45 SELL 1.3027 1.3107 1.3017 true
2013.04.05 18:26:48 2013.04.05 19:33:35 SELL 1.3031 1.3111 1.3021 true
2013.04.08 00:35:03 2013.04.08 07:50:02 SELL 1.2996 1.3076 1.2986 true
2013.04.08 09:15:11 2013.04.08 09:29:47 BUY 1.2973 1.2893 1.2983 true
2013.04.08 11:59:59 2013.04.08 13:44:13 BUY 1.3011 1.2931 1.3021 true
2013.04.08 14:19:17 2013.04.08 14:57:25 BUY 1.3024 1.2944 1.3034 true
2013.04.09 02:40:08 2013.04.09 10:13:22 SELL 1.3021 1.3101 1.3011 true
2013.04.09 15:33:38 2013.04.09 16:52:12 SELL 1.3057 1.3137 1.3047 true
2013.04.09 18:12:17 2013.04.10 15:58:34 SELL 1.3076 1.3156 1.3066 true
2013.04.10 18:48:44 2013.04.10 19:23:34 BUY 1.3060 1.2980 1.3070 true
2013.04.10 20:53:41 2013.04.10 23:36:18 BUY 1.3062 1.2982 1.3072 true
2013.04.11 02:35:16 2013.04.11 08:09:33 BUY 1.3058 1.2978 1.3068 true
2013.04.11 10:44:41 2013.04.12 10:29:14 SELL 1.3083 1.3163 1.3073 true
2013.04.12 10:29:17 2013.04.12 16:29:59 BUY 1.3072 1.2992 1.3082 true
2013.04.15 01:20:05 2013.04.15 23:34:18 BUY 1.3103 1.3023 1.3113 false
2013.04.15 23:34:24 2013.04.15 23:42:29 BUY 1.3024 1.2944 1.3034 true
2013.04.15 23:42:31 2013.04.16 00:04:54 BUY 1.3034 1.2954 1.3044 true
2013.04.16 03:00:05 2013.04.16 03:16:05 SELL 1.3053 1.3133 1.3043 true
2013.04.16 04:11:09 2013.04.16 04:54:33 SELL 1.3042 1.3122 1.3032 true
2013.04.16 07:04:41 2013.04.16 10:40:56 SELL 1.3070 1.3150 1.3060 true
2013.04.16 12:51:03 2013.04.16 13:33:12 BUY 1.3079 1.2999 1.3089 true
2013.04.16 13:53:16 2013.04.16 14:15:06 BUY 1.3108 1.3028 1.3118 true
2013.04.16 14:50:09 2013.04.16 14:52:53 BUY 1.3113 1.3033 1.3123 true
2013.04.16 17:38:02 2013.04.16 18:00:01 SELL 1.3139 1.3219 1.3129 true
2013.04.16 19:00:06 2013.04.17 14:13:35 SELL 1.3139 1.3219 1.3129 true
2013.04.17 15:23:44 2013.04.17 15:45:11 SELL 1.3137 1.3217 1.3127 true
2013.04.17 17:15:17 2013.04.18 15:46:13 BUY 1.3066 1.2986 1.3076 true
2013.04.18 18:21:23 2013.04.18 18:23:59 SELL 1.3083 1.3163 1.3073 true
2013.04.18 19:14:03 2013.04.18 19:37:06 SELL 1.3091 1.3171 1.3081 true
2013.04.19 02:00:08 2013.04.19 23:33:39 SELL 1.3057 1.3137 1.3047 true
2013.04.19 23:33:42 2013.04.22 00:00:00 BUY 1.3047 1.2967 1.3057 true
2013.04.22 01:20:06 2013.04.22 04:26:17 BUY 1.3061 1.2981 1.3071 true
2013.04.22 10:56:45 2013.04.22 11:32:22 SELL 1.3043 1.3123 1.3033 true
2013.04.22 12:17:26 2013.04.22 12:40:39 SELL 1.3050 1.3130 1.3040 true
2013.04.23 04:05:14 2013.04.23 09:59:30 BUY 1.3052 1.2972 1.3062 true
2013.04.23 10:49:36 2013.04.23 10:52:49 SELL 1.2993 1.3073 1.2983 true
2013.04.23 15:03:02 2013.04.23 15:34:15 SELL 1.2994 1.3074 1.2984 true
2013.04.24 05:35:17 2013.04.24 06:19:00 BUY 1.2989 1.2909 1.2999 true
2013.04.24 08:49:09 2013.04.24 10:07:48 SELL 1.3007 1.3087 1.2997 true
2013.04.24 11:12:53 2013.04.25 04:30:10 SELL 1.2974 1.3054 1.2964 false
2013.04.25 04:30:12 2013.04.25 05:23:11 SELL 1.3054 1.3134 1.3044 true
2013.04.25 10:13:28 2013.04.25 10:31:23 SELL 1.3051 1.3131 1.3041 true
2013.04.25 12:11:30 2013.04.25 14:08:53 BUY 1.3069 1.2989 1.3079 true
2013.04.25 14:08:57 2013.04.25 15:16:32 BUY 1.3079 1.2999 1.3089 true
2013.04.25 17:21:40 2013.04.25 17:52:55 BUY 1.2998 1.2918 1.3008 true
2013.04.25 22:58:26 2013.04.26 00:28:05 BUY 1.3003 1.2923 1.3013 true
2013.04.26 02:38:12 2013.04.26 03:47:01 BUY 1.3000 1.2920 1.3010 true
2013.04.26 04:47:07 2013.04.26 08:52:56 SELL 1.3030 1.3110 1.3020 true
2013.04.29 00:45:06 2013.04.29 01:00:56 SELL 1.3064 1.3144 1.3054 true
2013.04.29 09:31:20 2013.04.30 12:00:01 SELL 1.3064 1.3144 1.3054 true
2013.04.30 12:15:06 2013.04.30 12:52:43 SELL 1.3077 1.3157 1.3067 true
2013.04.30 16:57:54 2013.04.30 23:59:59 SELL 1.3142 1.3222 1.3132 true
2013.04.01 03:40:08 2013.04.01 10:02:06 BUY 1.2794 1.2714 1.2804 true
2013.04.01 13:47:17 2013.04.01 17:00:07 BUY 1.2817 1.2737 1.2827 true
2013.04.01 18:00:13 2013.04.02 11:10:07 SELL 1.2846 1.2926 1.2836 true
2013.04.02 11:10:10 2013.04.02 11:56:41 BUY 1.2836 1.2756 1.2846 true
2013.04.02 16:41:56 2013.04.02 17:26:23 BUY 1.2817 1.2737 1.2827 true
2013.04.02 20:26:31 2013.04.03 12:03:23 BUY 1.2821 1.2741 1.2831 true
2013.04.03 12:13:27 2013.04.03 15:15:08 BUY 1.2830 1.2750 1.2840 true
