TP,SL,TotalTrades,Win(%),BestTrack
10,70,30,070.00,11
TRADES
2014.06.02 01:12:30 2014.06.03 15:04:30 BUY 1.3627 1.3557 1.3637 true
2014.06.03 15:29:37 2014.06.05 14:49:25 BUY 1.3638 1.3568 1.3648 false
2014.06.05 15:39:33 2014.06.05 16:51:11 SELL 1.3509 1.3579 1.3499 false
2014.06.05 16:51:14 2014.06.05 17:25:20 SELL 1.3578 1.3648 1.3568 false
2014.06.05 17:25:22 2014.06.05 20:53:09 BUY 1.3650 1.3580 1.3660 true
2014.06.05 20:53:15 2014.06.05 21:12:08 SELL 1.3664 1.3734 1.3654 true
2014.06.05 23:22:15 2014.06.06 09:16:15 SELL 1.3664 1.3734 1.3654 true
2014.06.06 09:16:17 2014.06.06 15:34:24 BUY 1.3655 1.3585 1.3665 true
2014.06.06 15:54:29 2014.06.06 15:57:14 SELL 1.3676 1.3746 1.3666 true
2014.06.06 15:57:16 2014.06.09 16:18:07 BUY 1.3666 1.3596 1.3676 false
2014.06.09 16:18:10 2014.06.09 16:51:09 SELL 1.3596 1.3666 1.3586 true
2014.06.09 16:51:10 2014.06.09 17:43:44 BUY 1.3586 1.3516 1.3596 true
2014.06.09 19:03:50 2014.06.10 09:14:52 BUY 1.3587 1.3517 1.3597 true
2014.06.10 09:14:55 2014.06.10 11:02:53 SELL 1.3597 1.3667 1.3587 true
2014.06.10 11:22:58 2014.06.13 11:00:04 BUY 1.3566 1.3496 1.3576 true
2014.06.13 11:00:07 2014.06.17 03:28:34 BUY 1.3576 1.3506 1.3586 true
2014.06.17 03:28:36 2014.06.17 03:57:59 SELL 1.3586 1.3656 1.3576 true
2014.06.17 05:03:05 2014.06.17 10:42:13 SELL 1.3563 1.3633 1.3553 true
2014.06.17 10:42:15 2014.06.17 11:30:59 BUY 1.3553 1.3483 1.3563 true
2014.06.17 15:41:13 2014.06.17 15:50:55 SELL 1.3547 1.3617 1.3537 true
2014.06.17 16:26:00 2014.06.18 10:14:24 BUY 1.3542 1.3472 1.3552 true
2014.06.18 10:14:27 2014.06.19 09:57:02 SELL 1.3552 1.3622 1.3542 false
2014.06.19 09:57:05 2014.06.19 10:41:45 SELL 1.3623 1.3693 1.3613 true
2014.06.19 11:56:53 2014.06.20 16:02:23 BUY 1.3637 1.3567 1.3647 false
2014.06.20 16:02:25 2014.06.25 15:33:10 SELL 1.3567 1.3637 1.3557 false
2014.06.25 15:33:13 2014.06.25 15:35:39 BUY 1.3637 1.3567 1.3647 true
2014.06.25 15:35:41 2014.06.26 16:45:03 BUY 1.3647 1.3577 1.3657 false
2014.06.26 16:45:05 2014.06.26 16:49:39 BUY 1.3577 1.3507 1.3587 true
2014.06.26 16:49:41 2014.06.26 18:38:38 BUY 1.3588 1.3518 1.3598 true
2014.06.27 03:55:11 2014.06.30 17:55:41 SELL 1.3618 1.3688 1.3608 false
2014.06.30 17:55:45 2014.06.30 23:59:59 SELL 1.3687 1.3757 1.3677 true
