TP,SL,TotalTrades,Win(%),BestTrack
10,80,44,093.18,30
TRADES
2014.04.01 08:15:24 2014.04.02 17:19:32 SELL 1.3777 1.3857 1.3767 true
2014.04.02 17:19:36 2014.04.03 14:46:09 BUY 1.3767 1.3687 1.3777 true
2014.04.03 16:16:17 2014.04.03 17:09:54 SELL 1.3718 1.3798 1.3708 true
2014.04.03 18:25:00 2014.04.03 19:59:40 BUY 1.3711 1.3631 1.3721 true
2014.04.04 04:30:10 2014.04.04 15:52:50 BUY 1.3715 1.3635 1.3725 true
2014.04.04 15:52:53 2014.04.04 16:06:15 SELL 1.3724 1.3804 1.3714 true
2014.04.04 17:36:20 2014.04.04 17:44:25 BUY 1.3679 1.3599 1.3689 true
2014.04.07 08:55:58 2014.04.08 15:28:10 SELL 1.3707 1.3787 1.3697 false
2014.04.08 15:28:14 2014.04.10 03:53:49 SELL 1.3789 1.3869 1.3779 false
2014.04.10 03:53:51 2014.04.10 17:46:02 BUY 1.3869 1.3789 1.3879 true
2014.04.10 17:46:05 2014.04.11 15:24:41 SELL 1.3880 1.3960 1.3870 true
2014.04.11 20:09:53 2014.04.11 21:41:12 SELL 1.3899 1.3979 1.3889 true
2014.04.14 00:10:02 2014.04.14 10:27:26 BUY 1.3853 1.3773 1.3863 true
2014.04.14 11:57:32 2014.04.14 13:56:17 BUY 1.3823 1.3743 1.3833 true
2014.04.14 15:41:23 2014.04.15 10:50:53 SELL 1.3811 1.3891 1.3801 true
2014.04.15 12:01:07 2014.04.21 18:43:56 SELL 1.3797 1.3877 1.3787 true
2014.04.21 18:43:59 2014.04.22 06:02:26 BUY 1.3787 1.3707 1.3797 true
2014.04.22 06:02:28 2014.04.22 09:12:57 SELL 1.3797 1.3877 1.3787 true
2014.04.22 11:13:05 2014.04.22 17:32:51 SELL 1.3804 1.3884 1.3794 true
2014.04.23 05:00:19 2014.04.23 10:15:14 SELL 1.3814 1.3894 1.3804 true
2014.04.23 11:25:21 2014.04.23 11:37:46 BUY 1.3841 1.3761 1.3851 true
2014.04.23 12:07:49 2014.04.28 10:20:13 BUY 1.3845 1.3765 1.3855 true
2014.04.28 10:20:16 2014.04.28 17:59:43 SELL 1.3855 1.3935 1.3845 true
2014.04.29 03:55:10 2014.04.29 15:00:09 SELL 1.3860 1.3940 1.3850 true
2014.04.29 15:50:16 2014.04.29 18:18:23 SELL 1.3823 1.3903 1.3813 true
2014.04.29 18:48:27 2014.04.30 12:05:08 BUY 1.3810 1.3730 1.3820 true
2014.04.30 12:40:14 2014.04.30 13:05:05 BUY 1.3825 1.3745 1.3835 true
2014.04.30 13:25:08 2014.04.30 14:07:01 BUY 1.3827 1.3747 1.3837 true
2014.04.30 14:52:06 2014.04.30 15:30:04 BUY 1.3853 1.3773 1.3863 true
2014.04.30 16:35:11 2014.04.30 16:56:40 SELL 1.3864 1.3944 1.3854 true
2014.04.30 17:41:44 2014.04.30 23:59:59 SELL 1.3866 1.3946 1.3856 true
2014.04.01 16:31:10 2014.04.01 17:01:42 SELL 1.3807 1.3887 1.3797 true
2014.04.01 18:21:47 2014.04.01 19:11:06 SELL 1.3811 1.3891 1.3801 true
2014.04.02 04:25:17 2014.04.02 11:30:08 SELL 1.3801 1.3881 1.3791 true
2014.04.02 15:30:21 2014.04.03 15:33:52 BUY 1.3785 1.3705 1.3795 true
2014.04.03 16:23:57 2014.04.03 16:34:38 SELL 1.3723 1.3803 1.3713 true
2014.04.03 17:24:43 2014.04.03 17:36:01 BUY 1.3703 1.3623 1.3713 true
2014.04.04 04:35:13 2014.04.04 15:52:49 BUY 1.3714 1.3634 1.3724 true
2014.04.04 17:37:56 2014.04.04 17:44:25 BUY 1.3679 1.3599 1.3689 true
2014.04.07 09:00:25 2014.04.08 15:28:10 SELL 1.3707 1.3787 1.3697 false
2014.04.08 15:43:15 2014.04.08 15:59:23 BUY 1.3786 1.3706 1.3796 true
2014.04.08 16:39:27 2014.04.08 17:23:30 BUY 1.3797 1.3717 1.3807 true
2014.04.09 03:10:07 2014.04.09 10:05:51 BUY 1.3788 1.3708 1.3798 true
2014.04.09 17:06:07 2014.04.09 17:15:06 SELL 1.3812 1.3892 1.3802 true
2014.04.09 18:00:11 2014.04.09 18:50:18 SELL 1.3826 1.3906 1.3816 true
