TP,SL,TotalTrades,Win(%),BestTrack
10,80,52,100.00,52
TRADES
2013.10.01 02:15:28 2013.10.01 05:40:45 BUY 1.3519 1.3439 1.3529 true
2013.10.01 06:15:49 2013.10.01 17:00:00 SELL 1.3533 1.3613 1.3523 true
2013.10.02 02:30:07 2013.10.02 11:01:10 BUY 1.3520 1.3440 1.3530 true
2013.10.02 15:51:23 2013.10.02 15:53:08 BUY 1.3564 1.3484 1.3574 true
2013.10.02 16:33:14 2013.10.02 16:53:06 SELL 1.3596 1.3676 1.3586 true
2013.10.02 18:18:13 2013.10.02 19:37:04 SELL 1.3594 1.3674 1.3584 true
2013.10.03 02:55:08 2013.10.04 19:08:30 SELL 1.3587 1.3667 1.3577 true
2013.10.04 19:08:33 2013.10.07 11:15:17 BUY 1.3576 1.3496 1.3586 true
2013.10.07 11:40:23 2013.10.07 12:08:32 SELL 1.3590 1.3670 1.3580 true
2013.10.08 04:30:11 2013.10.08 12:27:31 BUY 1.3570 1.3490 1.3580 true
2013.10.08 16:42:42 2013.10.08 18:26:26 SELL 1.3594 1.3674 1.3584 true
2013.10.09 01:55:09 2013.10.09 04:44:54 SELL 1.3582 1.3662 1.3572 true
2013.10.09 06:30:02 2013.10.09 09:06:17 SELL 1.3566 1.3646 1.3556 true
2013.10.09 10:31:23 2013.10.09 12:10:59 SELL 1.3527 1.3607 1.3517 true
2013.10.09 12:41:02 2013.10.09 14:00:42 SELL 1.3523 1.3603 1.3513 true
2013.10.09 16:35:50 2013.10.09 17:00:21 BUY 1.3503 1.3423 1.3513 true
2013.10.11 05:25:16 2013.10.11 19:31:01 SELL 1.3535 1.3615 1.3525 true
2013.10.14 17:15:47 2013.10.14 18:07:19 SELL 1.3592 1.3672 1.3582 true
2013.10.15 02:30:08 2013.10.15 06:36:02 BUY 1.3555 1.3475 1.3565 true
2013.10.15 07:46:07 2013.10.15 10:12:32 SELL 1.3567 1.3647 1.3557 true
2013.10.15 12:02:39 2013.10.15 12:11:26 SELL 1.3534 1.3614 1.3524 true
2013.10.15 14:06:33 2013.10.16 18:04:08 SELL 1.3489 1.3569 1.3479 true
2013.10.16 18:04:11 2013.10.16 18:07:10 BUY 1.3479 1.3399 1.3489 true
2013.10.16 19:22:16 2013.10.16 19:23:47 BUY 1.3484 1.3404 1.3494 true
2013.10.17 01:35:05 2013.10.17 03:50:45 BUY 1.3524 1.3444 1.3534 true
2013.10.17 10:51:06 2013.10.17 10:58:11 BUY 1.3618 1.3538 1.3628 true
2013.10.17 12:48:20 2013.10.17 14:10:33 BUY 1.3623 1.3543 1.3633 true
2013.10.17 17:15:45 2013.10.17 17:24:58 SELL 1.3675 1.3755 1.3665 true
2013.10.17 22:00:11 2013.10.18 02:46:42 SELL 1.3675 1.3755 1.3665 true
2013.10.18 02:46:44 2013.10.18 09:18:51 BUY 1.3665 1.3585 1.3675 true
2013.10.18 09:38:58 2013.10.18 10:16:29 SELL 1.3687 1.3767 1.3677 true
2013.10.18 10:51:34 2013.10.18 11:13:01 SELL 1.3689 1.3769 1.3679 true
2013.10.18 12:38:08 2013.10.18 13:17:37 BUY 1.3689 1.3609 1.3699 true
2013.10.18 17:58:13 2013.10.18 20:29:50 SELL 1.3694 1.3774 1.3684 true
2013.10.21 03:10:08 2013.10.21 09:29:29 BUY 1.3674 1.3594 1.3684 true
2013.10.21 11:39:43 2013.10.21 12:25:47 BUY 1.3668 1.3588 1.3678 true
2013.10.21 15:15:55 2013.10.21 17:25:15 BUY 1.3668 1.3588 1.3678 true
2013.10.22 04:00:15 2013.10.22 10:46:17 BUY 1.3670 1.3590 1.3680 true
2013.10.22 20:46:44 2013.10.22 21:57:50 SELL 1.3791 1.3871 1.3781 true
2013.10.23 00:35:03 2013.10.23 05:33:36 BUY 1.3779 1.3699 1.3789 true
2013.10.23 06:18:40 2013.10.23 07:07:46 SELL 1.3792 1.3872 1.3782 true
2013.10.23 09:32:53 2013.10.23 16:43:01 BUY 1.3768 1.3688 1.3778 true
2013.10.23 19:58:11 2013.10.23 22:54:31 SELL 1.3788 1.3868 1.3778 true
2013.10.24 03:20:13 2013.10.24 11:02:31 SELL 1.3784 1.3864 1.3774 true
2013.10.24 16:27:46 2013.10.24 16:41:16 SELL 1.3817 1.3897 1.3807 true
2013.10.25 01:20:12 2013.10.25 06:56:34 BUY 1.3796 1.3716 1.3806 true
2013.10.25 07:16:39 2013.10.25 10:03:14 SELL 1.3817 1.3897 1.3807 true
2013.10.28 08:25:21 2013.10.28 10:59:10 BUY 1.3799 1.3719 1.3809 true
2013.10.29 06:06:02 2013.10.29 09:19:02 BUY 1.3778 1.3698 1.3788 true
2013.10.29 12:44:13 2013.10.29 19:13:41 SELL 1.3757 1.3837 1.3747 true
2013.10.29 19:13:44 2013.10.30 11:48:29 BUY 1.3747 1.3667 1.3757 true
2013.10.30 15:28:44 2013.10.30 17:03:51 BUY 1.3765 1.3685 1.3775 true
