TP,SL,TotalTrades,Win(%),BestTrack
10,40,58,077.59,8
TRADES
2013.03.01 07:20:02 SELL 1.3083 1.3123 1.3073 true
2013.03.01 10:15:21 SELL 1.3095 1.3135 1.3085 true
2013.03.01 11:48:25 BUY 1.3052 1.3012 1.3062 false
2013.03.01 14:02:28 BUY 1.3010 1.2970 1.3020 false
2013.03.01 17:01:58 BUY 1.2970 1.2930 1.2980 true
2013.03.01 18:28:47 BUY 1.2983 1.2943 1.2993 true
2013.03.01 20:08:57 SELL 1.3028 1.3068 1.3018 true
2013.03.04 01:45:06 SELL 1.3025 1.3065 1.3015 true
2013.03.04 05:50:12 SELL 1.3024 1.3064 1.3014 true
2013.03.04 08:43:20 BUY 1.2999 1.2959 1.3009 true
2013.03.04 11:44:32 BUY 1.2985 1.2945 1.2995 true
2013.03.04 18:50:46 BUY 1.2994 1.2954 1.3004 true
2013.03.04 21:47:47 SELL 1.3017 1.3057 1.3007 false
2013.03.05 10:15:08 SELL 1.3060 1.3100 1.3050 true
2013.03.05 11:06:17 SELL 1.3073 1.3113 1.3063 true
2013.03.05 17:21:31 BUY 1.3018 1.2978 1.3028 true
2013.03.05 18:40:41 BUY 1.3015 1.2975 1.3025 true
2013.03.05 20:51:01 SELL 1.3049 1.3089 1.3039 true
2013.03.06 02:40:08 SELL 1.3059 1.3099 1.3049 true
2013.03.06 16:47:13 BUY 1.3014 1.2974 1.3024 false
2013.03.06 23:35:33 BUY 1.2974 1.2934 1.2984 true
2013.03.07 04:14:18 SELL 1.2993 1.3033 1.2983 true
2013.03.07 06:07:34 SELL 1.2993 1.3033 1.2983 false
2013.03.07 19:28:30 SELL 1.3108 1.3148 1.3098 true
2013.03.07 21:20:27 SELL 1.3113 1.3153 1.3103 true
2013.03.08 03:40:13 BUY 1.3096 1.3056 1.3106 true
2013.03.08 12:54:57 SELL 1.3132 1.3172 1.3122 true
2013.03.08 17:24:24 BUY 1.2994 1.2954 1.3004 true
2013.03.08 19:25:35 BUY 1.2969 1.2929 1.2979 true
2013.03.11 02:25:07 BUY 1.2984 1.2944 1.2994 true
2013.03.11 06:03:38 SELL 1.3003 1.3043 1.2993 true
2013.03.11 18:57:06 SELL 1.3013 1.3053 1.3003 false
2013.03.11 23:21:37 SELL 1.3053 1.3093 1.3043 true
2013.03.12 01:57:48 BUY 1.3034 1.2994 1.3044 false
2013.03.12 11:21:38 BUY 1.2994 1.2954 1.3004 true
2013.03.12 14:23:18 BUY 1.3006 1.2966 1.3016 true
2013.03.12 15:40:16 SELL 1.3047 1.3087 1.3037 true
2013.03.12 16:19:15 SELL 1.3057 1.3097 1.3047 true
2013.03.13 04:45:18 SELL 1.3038 1.3078 1.3028 true
2013.03.13 12:02:26 BUY 1.3015 1.2975 1.3025 true
2013.03.13 16:29:42 BUY 1.2974 1.2934 1.2984 false
2013.03.13 16:45:12 BUY 1.2933 1.2893 1.2943 true
2013.03.13 17:29:21 BUY 1.2932 1.2892 1.2942 true
2013.03.13 19:13:18 BUY 1.2952 1.2912 1.2962 true
2013.03.13 21:55:59 SELL 1.2963 1.3003 1.2953 true
2013.03.14 04:00:12 SELL 1.2976 1.3016 1.2966 true
2013.03.14 07:01:13 BUY 1.2955 1.2915 1.2965 true
2013.03.14 18:19:05 SELL 1.2973 1.3013 1.2963 false
2013.03.14 19:55:06 SELL 1.3014 1.3054 1.3004 true
2013.03.14 20:49:09 SELL 1.3004 1.3044 1.2994 false
2013.03.15 12:14:30 SELL 1.3045 1.3085 1.3035 false
2013.03.15 15:32:21 SELL 1.3087 1.3127 1.3077 true
2013.03.15 17:30:36 SELL 1.3082 1.3122 1.3072 true
2013.03.15 19:43:14 BUY 1.3053 1.3013 1.3063 true
2013.03.15 21:44:09 BUY 1.3058 1.3018 1.3068 true
2013.03.15 23:34:53 SELL 1.3074 1.3114 1.3064 true
2013.03.18 00:45:16 BUY 1.2929 1.2889 1.2939 false
2013.03.18 02:58:05 SELL 1.2889 1.2929 1.2879 false
