TP,SL,TotalTrades,Win(%),BestTrack
10,50,51,088.24,30
TRADES
2013.11.01 03:22:53 BUY 1.3566 1.3516 1.3576 false
2013.11.01 12:33:49 BUY 1.3516 1.3466 1.3526 true
2013.11.01 14:58:46 BUY 1.3517 1.3467 1.3527 false
2013.11.04 05:02:12 BUY 1.3457 1.3407 1.3467 true
2013.11.04 11:15:39 SELL 1.3511 1.3561 1.3501 true
2013.11.04 17:24:43 SELL 1.3515 1.3565 1.3505 true
2013.11.05 03:33:49 BUY 1.3504 1.3454 1.3514 false
2013.11.05 17:02:19 BUY 1.3454 1.3404 1.3464 true
2013.11.06 04:36:23 SELL 1.3484 1.3534 1.3474 false
2013.11.06 16:52:36 SELL 1.3536 1.3586 1.3526 true
2013.11.07 02:47:30 BUY 1.3506 1.3456 1.3516 true
2013.11.07 06:13:17 SELL 1.3521 1.3571 1.3511 true
2013.11.07 15:00:31 BUY 1.3364 1.3314 1.3374 true
2013.11.07 21:55:25 SELL 1.3430 1.3480 1.3420 true
2013.11.08 02:05:55 BUY 1.3407 1.3357 1.3417 true
2013.11.08 16:25:23 BUY 1.3352 1.3302 1.3362 true
2013.11.08 17:36:51 BUY 1.3328 1.3278 1.3338 true
2013.11.11 01:07:09 BUY 1.3348 1.3298 1.3358 true
2013.11.11 09:44:53 SELL 1.3374 1.3424 1.3364 true
2013.11.12 11:35:02 BUY 1.3360 1.3310 1.3370 true
2013.11.12 15:00:32 SELL 1.3412 1.3462 1.3402 true
2013.11.13 17:31:14 BUY 1.3394 1.3344 1.3404 true
2013.11.13 21:53:38 SELL 1.3464 1.3514 1.3454 true
2013.11.14 09:21:12 BUY 1.3455 1.3405 1.3465 true
2013.11.14 11:43:05 BUY 1.3449 1.3399 1.3459 true
2013.11.15 16:11:32 SELL 1.3499 1.3549 1.3489 true
2013.11.15 21:38:41 SELL 1.3491 1.3541 1.3481 true
2013.11.18 01:33:02 BUY 1.3482 1.3432 1.3492 true
2013.11.18 08:16:26 SELL 1.3501 1.3551 1.3491 true
2013.11.18 11:10:18 SELL 1.3512 1.3562 1.3502 true
2013.11.18 16:30:08 SELL 1.3528 1.3578 1.3518 true
2013.11.19 03:21:09 SELL 1.3518 1.3568 1.3508 true
2013.11.19 09:22:33 SELL 1.3519 1.3569 1.3509 true
2013.11.19 19:21:18 SELL 1.3530 1.3580 1.3520 true
2013.11.20 11:46:11 BUY 1.3522 1.3472 1.3532 true
2013.11.20 19:29:09 BUY 1.3447 1.3397 1.3457 true
2013.11.21 13:34:04 SELL 1.3464 1.3514 1.3454 true
2013.11.21 18:30:48 SELL 1.3476 1.3526 1.3466 true
2013.11.21 23:15:06 SELL 1.3474 1.3524 1.3464 true
2013.11.22 10:15:12 SELL 1.3494 1.3544 1.3484 false
2013.11.22 18:44:57 SELL 1.3543 1.3593 1.3533 true
2013.11.25 10:24:10 BUY 1.3533 1.3483 1.3543 true
2013.11.26 09:30:41 SELL 1.3543 1.3593 1.3533 true
2013.11.26 16:57:01 BUY 1.3523 1.3473 1.3533 true
2013.11.26 18:08:13 SELL 1.3558 1.3608 1.3548 false
2013.11.27 11:44:26 SELL 1.3607 1.3657 1.3597 true
2013.11.27 19:04:47 BUY 1.3564 1.3514 1.3574 true
2013.11.28 02:39:19 BUY 1.3566 1.3516 1.3576 true
2013.11.28 07:05:49 SELL 1.3586 1.3636 1.3576 true
2013.11.28 10:33:05 SELL 1.3603 1.3653 1.3593 true
2013.11.28 16:31:55 SELL 1.3604 1.3654 1.3594 true
