TP,SL,TotalTrades,Win(%),BestTrack
10,80,71,092.96,21
TRADES
2013.05.01 03:30:14 SELL 1.3177 1.3257 1.3167 true
2013.05.01 11:12:28 SELL 1.3182 1.3262 1.3172 true
2013.05.02 06:45:17 BUY 1.3167 1.3087 1.3177 true
2013.05.02 10:24:55 BUY 1.3154 1.3074 1.3164 true
2013.05.02 20:04:46 SELL 1.3068 1.3148 1.3058 true
2013.05.03 00:20:02 BUY 1.3060 1.2980 1.3070 true
2013.05.03 05:07:29 SELL 1.3074 1.3154 1.3064 true
2013.05.03 10:07:09 SELL 1.3102 1.3182 1.3092 true
2013.05.03 11:18:16 SELL 1.3111 1.3191 1.3101 true
2013.05.03 14:45:24 BUY 1.3095 1.3015 1.3105 true
2013.05.06 03:40:10 SELL 1.3130 1.3210 1.3120 true
2013.05.06 09:40:46 BUY 1.3107 1.3027 1.3117 true
2013.05.06 17:30:23 BUY 1.3075 1.2995 1.3085 true
2013.05.07 08:30:23 SELL 1.3089 1.3169 1.3079 true
2013.05.07 13:39:23 SELL 1.3116 1.3196 1.3106 true
2013.05.07 16:20:19 SELL 1.3124 1.3204 1.3114 true
2013.05.07 22:55:25 BUY 1.3115 1.3035 1.3125 true
2013.05.08 15:48:56 SELL 1.3167 1.3247 1.3157 true
2013.05.08 17:04:23 SELL 1.3167 1.3247 1.3157 true
2013.05.08 19:36:49 SELL 1.3176 1.3256 1.3166 true
2013.05.09 10:05:31 BUY 1.3148 1.3068 1.3158 true
2013.05.09 16:30:10 BUY 1.3111 1.3031 1.3121 false
2013.05.09 22:25:32 BUY 1.3031 1.2951 1.3041 true
2013.05.10 08:50:26 BUY 1.3027 1.2947 1.3037 true
2013.05.10 09:20:31 BUY 1.3027 1.2947 1.3037 true
2013.05.10 10:31:37 BUY 1.3013 1.2933 1.3023 true
2013.05.10 11:52:09 BUY 1.2999 1.2919 1.3009 true
2013.05.10 17:17:13 BUY 1.2985 1.2905 1.2995 true
2013.05.14 03:10:12 SELL 1.3023 1.3103 1.3013 true
2013.05.14 03:35:18 SELL 1.3018 1.3098 1.3008 true
2013.05.14 13:31:25 BUY 1.2970 1.2890 1.2980 true
2013.05.14 19:40:32 BUY 1.2962 1.2882 1.2972 false
2013.05.15 12:42:07 BUY 1.2882 1.2802 1.2892 true
2013.05.16 15:14:58 SELL 1.2892 1.2972 1.2882 true
2013.05.16 17:34:55 SELL 1.2914 1.2994 1.2904 true
2013.05.17 04:15:12 BUY 1.2869 1.2789 1.2879 true
2013.05.17 16:25:23 BUY 1.2816 1.2736 1.2826 true
2013.05.17 19:00:50 BUY 1.2819 1.2739 1.2829 true
2013.05.20 03:50:12 BUY 1.2820 1.2740 1.2830 true
2013.05.20 08:25:04 SELL 1.2852 1.2932 1.2842 true
2013.05.20 10:29:24 SELL 1.2860 1.2940 1.2850 true
2013.05.20 19:58:21 SELL 1.2875 1.2955 1.2865 true
2013.05.20 21:52:44 SELL 1.2892 1.2972 1.2882 true
2013.05.21 03:45:09 BUY 1.2868 1.2788 1.2878 true
2013.05.21 04:05:30 BUY 1.2863 1.2783 1.2873 true
2013.05.21 11:29:48 BUY 1.2866 1.2786 1.2876 true
2013.05.21 17:29:47 BUY 1.2850 1.2770 1.2860 true
2013.05.21 18:34:57 SELL 1.2897 1.2977 1.2887 false
2013.05.22 17:20:29 SELL 1.2973 1.3053 1.2963 true
2013.05.22 18:24:35 BUY 1.2879 1.2799 1.2889 true
2013.05.22 20:08:31 BUY 1.2855 1.2775 1.2865 true
2013.05.22 21:35:04 BUY 1.2846 1.2766 1.2856 true
2013.05.23 03:10:08 BUY 1.2828 1.2748 1.2838 true
2013.05.23 09:09:48 BUY 1.2828 1.2748 1.2838 true
2013.05.23 11:15:33 SELL 1.2882 1.2962 1.2872 false
2013.05.24 11:18:49 SELL 1.2963 1.3043 1.2953 true
2013.05.24 18:11:22 BUY 1.2918 1.2838 1.2928 true
2013.05.27 03:20:09 BUY 1.2923 1.2843 1.2933 true
2013.05.27 10:28:18 SELL 1.2946 1.3026 1.2936 true
2013.05.27 19:37:34 BUY 1.2929 1.2849 1.2939 true
2013.05.28 14:16:05 SELL 1.2941 1.3021 1.2931 true
2013.05.28 17:24:57 BUY 1.2868 1.2788 1.2878 true
2013.05.28 19:45:29 BUY 1.2863 1.2783 1.2873 true
2013.05.28 23:10:56 BUY 1.2858 1.2778 1.2868 true
2013.05.29 10:11:56 SELL 1.2868 1.2948 1.2858 true
2013.05.29 11:24:35 SELL 1.2886 1.2966 1.2876 false
2013.05.29 16:33:33 BUY 1.2941 1.2861 1.2951 true
2013.05.29 17:47:06 SELL 1.2951 1.3031 1.2941 true
2013.05.30 04:15:12 SELL 1.2955 1.3035 1.2945 true
2013.05.30 16:28:52 SELL 1.3028 1.3108 1.3018 true
2013.05.31 10:28:26 BUY 1.3018 1.2938 1.3028 true
