TP,SL,TotalTrades,Win(%),BestTrack
10,40,44,086.36,12
TRADES
2014.03.03 00:21:49 BUY 1.3783 1.3743 1.3793 true
2014.03.03 17:23:56 BUY 1.3754 1.3714 1.3764 true
2014.03.03 20:11:01 BUY 1.3735 1.3695 1.3745 true
2014.03.04 08:04:33 SELL 1.3745 1.3785 1.3735 true
2014.03.05 04:51:51 BUY 1.3733 1.3693 1.3743 true
2014.03.06 09:43:39 SELL 1.3735 1.3775 1.3725 true
2014.03.06 18:23:14 SELL 1.3851 1.3891 1.3841 false
2014.03.07 13:06:27 SELL 1.3890 1.3930 1.3880 true
2014.03.10 03:11:46 SELL 1.3882 1.3922 1.3872 true
2014.03.10 18:25:20 BUY 1.3866 1.3826 1.3876 true
2014.03.11 04:27:01 BUY 1.3870 1.3830 1.3880 true
2014.03.12 18:15:41 SELL 1.3890 1.3930 1.3880 false
2014.03.13 08:05:13 SELL 1.3944 1.3984 1.3934 true
2014.03.13 10:38:15 SELL 1.3944 1.3984 1.3934 true
2014.03.13 20:11:28 BUY 1.3900 1.3860 1.3910 true
2014.03.13 21:17:23 BUY 1.3852 1.3812 1.3862 true
2014.03.14 08:37:01 BUY 1.3851 1.3811 1.3861 true
2014.03.14 11:28:31 SELL 1.3877 1.3917 1.3867 true
2014.03.14 17:11:55 SELL 1.3926 1.3966 1.3916 true
2014.03.17 09:18:52 BUY 1.3898 1.3858 1.3908 true
2014.03.17 16:53:17 SELL 1.3938 1.3978 1.3928 true
2014.03.18 03:53:29 SELL 1.3933 1.3973 1.3923 true
2014.03.18 11:03:32 BUY 1.3913 1.3873 1.3923 true
2014.03.18 18:00:18 BUY 1.3889 1.3849 1.3899 true
2014.03.19 05:42:50 BUY 1.3924 1.3884 1.3934 false
2014.03.19 22:07:53 BUY 1.3818 1.3778 1.3828 true
2014.03.20 01:15:04 BUY 1.3822 1.3782 1.3832 true
2014.03.20 09:31:08 SELL 1.3841 1.3881 1.3831 true
2014.03.21 05:08:29 SELL 1.3786 1.3826 1.3776 true
2014.03.21 09:43:16 SELL 1.3790 1.3830 1.3780 true
2014.03.21 17:04:02 SELL 1.3808 1.3848 1.3798 true
2014.03.24 01:40:05 BUY 1.3792 1.3752 1.3802 true
2014.03.24 17:27:09 BUY 1.3772 1.3732 1.3782 true
2014.03.25 08:03:35 BUY 1.3828 1.3788 1.3838 true
2014.03.25 12:58:01 BUY 1.3813 1.3773 1.3823 false
2014.03.25 18:54:34 BUY 1.3773 1.3733 1.3783 true
2014.03.26 05:25:13 BUY 1.3815 1.3775 1.3825 false
2014.03.27 10:27:16 BUY 1.3775 1.3735 1.3785 false
2014.03.27 19:05:26 BUY 1.3734 1.3694 1.3744 true
2014.03.27 20:52:50 BUY 1.3741 1.3701 1.3751 true
2014.03.28 07:56:00 SELL 1.3751 1.3791 1.3741 true
2014.03.28 16:25:40 SELL 1.3758 1.3798 1.3748 true
2014.03.31 00:41:42 BUY 1.3754 1.3714 1.3764 true
2014.03.31 17:20:06 SELL 1.3801 1.3841 1.3791 true
